brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2023,14715,"913,812",21.65 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2023,16539,"954,576",21.27 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,automatic,first,suv,fwd,2024,1579,"1,652,599",20.39 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,automatic,first,muv,fwd,2024,2303,"3,003,968",20.44 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,manual,second,muv,fwd,2023,18716,"1,046,533",15.49 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2023,15854,"1,487,044",16.53 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,automatic,first,suv,fwd,2023,14080,"2,004,408",15.13 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,manual,first,suv,fwd,2023,15092,"2,082,866",21.33 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,automatic,first,suv,fwd,2024,5695,"2,465,395",18.78 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2024,3920,"1,364,061",17.33 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2023,11108,"1,261,565",15.56 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,individual,diesel,automatic,first,suv,fwd,2023,15979,"2,320,004",19.87 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,automatic,first,suv,fwd,2023,10108,"2,026,509",15.25 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Red
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,manual,first,suv,fwd,2024,5816,"910,317",21.75 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Tata,Tata Punch,Tata Punch Pure,individual,petrol,manual,first,suv,fwd,2023,6487,"542,170",16.48 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,7058,"969,321",21.47 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,automatic,first,suv,fwd,2023,17362,"2,277,993",16.70 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Tata,Tata Safari,Tata Safari Pure,individual,diesel,manual,first,suv,fwd,2024,5512,"2,259,148",20.85 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,automatic,first,suv,fwd,2024,6965,"1,490,380",20.63 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2024,8330,"1,354,101",17.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2023,20071,"1,430,074",16.18 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2023,5795,"820,740",20.44 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2023,8602,"875,050",17.91 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2023,11875,"2,052,244",21.57 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,automatic,first,suv,fwd,2023,15130,"1,444,967",17.43 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,manual,first,suv,fwd,2023,17588,"897,890",18.55 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,manual,first,suv,fwd,2023,11371,"2,089,858",18.48 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2024,5373,"636,413",15.30 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Tata,Tata Punch,Tata Punch Pure,individual,petrol,manual,first,suv,fwd,2024,3489,"621,893",15.50 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX5,dealer,petrol,automatic,first,suv,fwd,2024,3776,"2,509,402",16.61 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2023,7966,"1,046,903",15.51 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2024,3153,"2,688,214",15.95 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,manual,first,suv,fwd,2024,2296,"1,092,373",15.42 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,manual,first,suv,fwd,2024,3048,"1,036,342",19.23 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2024,7107,"1,640,233",21.00 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Kia,Kia Seltos,Kia Seltos HTX+,individual,petrol,manual,first,suv,fwd,2024,3101,"1,644,580",20.15 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Maruti,Maruti Fronx,Maruti Fronx Delta,individual,petrol,manual,first,suv,fwd,2023,28161,"906,684",21.40 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Tata,Tata Punch,Tata Punch Creative,individual,petrol,manual,first,suv,fwd,2023,17466,"591,507",18.35 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,White
Maruti,Maruti Swift,Maruti Swift ZXi+,individual,petrol,automatic,first,hatchback,fwd,2024,5369,"827,248",21.65 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,manual,first,suv,fwd,2023,10708,"1,137,628",16.13 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,manual,first,suv,fwd,2024,6400,"2,705,351",16.29 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,individual,diesel,manual,first,suv,fwd,2024,3848,"2,633,435",18.72 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,manual,first,muv,fwd,2024,5244,"1,333,301",20.51 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,automatic,first,suv,fwd,2024,10120,"1,691,150",21.22 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2023,14519,"1,174,841",18.93 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,automatic,first,suv,fwd,2023,20746,"1,019,596",20.27 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Grey
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,manual,first,suv,fwd,2024,3593,"1,235,880",17.42 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,automatic,first,suv,fwd,2024,4930,"834,399",18.16 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,automatic,first,suv,fwd,2024,8541,"1,776,082",21.24 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,automatic,first,suv,fwd,2023,11865,"1,009,415",16.15 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Maruti,Maruti Swift,Maruti Swift ZXi+,individual,petrol,manual,first,hatchback,fwd,2023,24062,"759,737",21.79 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2023,18538,"798,433",15.15 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,automatic,first,suv,fwd,2023,12187,"2,331,125",19.15 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Maruti,Maruti Swift,Maruti Swift ZXi,individual,petrol,manual,first,hatchback,fwd,2024,6264,"914,638",16.59 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2024,6945,"1,382,384",19.33 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,automatic,first,suv,fwd,2024,6243,"2,313,046",16.13 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,manual,first,suv,fwd,2024,1859,"674,911",18.94 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,manual,first,suv,fwd,2023,11364,"2,223,325",18.74 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Maruti,Maruti Ertiga,Maruti Ertiga VXi,individual,petrol,automatic,first,muv,fwd,2024,4504,"1,351,374",15.03 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2024,4851,"872,046",21.79 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,individual,diesel,manual,second,suv,fwd,2023,18103,"2,324,941",20.12 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,automatic,first,suv,fwd,2024,5355,"2,466,546",17.50 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,automatic,first,suv,fwd,2024,2329,"624,454",16.37 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,White
Hyundai,Hyundai Exter,Hyundai Exter SX (O),individual,petrol,automatic,first,suv,fwd,2024,5760,"934,459",16.36 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,manual,first,suv,fwd,2024,6221,"1,758,218",20.01 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2023,17798,"997,194",21.12 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,manual,first,muv,fwd,2024,7161,"3,130,780",20.10 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,first,suv,fwd,2024,6667,"2,130,937",15.46 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2023,17295,"1,379,025",18.89 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,first,suv,fwd,2023,14649,"871,395",20.84 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,manual,first,suv,fwd,2024,1678,"2,236,258",15.87 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,individual,petrol,automatic,first,muv,fwd,2023,17148,"2,386,479",15.84 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,automatic,first,suv,fwd,2024,5415,"1,641,184",21.82 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Brezza,Maruti Brezza LXi,individual,petrol,manual,first,suv,fwd,2024,5543,"1,253,590",16.02 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2024,2446,"2,768,709",15.34 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2024,2837,"826,117",19.19 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Hyundai,Hyundai Exter,Hyundai Exter SX,individual,petrol,automatic,first,suv,fwd,2023,20265,"777,817",19.80 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2024,4920,"960,858",20.45 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2024,6363,"1,151,768",20.57 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Hyundai,Hyundai Creta,Hyundai Creta E,individual,petrol,automatic,first,suv,fwd,2024,5056,"1,761,155",17.92 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,manual,first,suv,fwd,2024,5059,"1,133,492",15.97 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,individual,petrol,manual,first,muv,fwd,2024,6876,"2,863,179",15.20 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2023,12419,"927,172",15.91 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,automatic,first,suv,fwd,2024,5192,"1,565,585",16.37 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,White
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2024,4075,"1,741,866",15.46 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Tata,Tata Punch,Tata Punch Adventure,individual,petrol,manual,first,suv,fwd,2024,4131,"702,555",16.29 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,automatic,first,suv,fwd,2023,13454,"636,157",17.47 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Hyundai,Hyundai Creta,Hyundai Creta E,dealer,petrol,manual,first,suv,fwd,2023,16110,"1,465,298",18.70 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Tata,Tata Safari,Tata Safari Pure,individual,diesel,manual,first,suv,fwd,2024,4042,"2,105,518",21.44 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,second,hatchback,fwd,2023,21278,"821,934",20.84 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Maruti,Maruti Fronx,Maruti Fronx Zeta,individual,petrol,manual,first,suv,fwd,2024,3210,"979,061",15.77 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2024,4626,"939,453",18.46 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,automatic,first,suv,fwd,2024,4120,"1,591,797",18.88 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Grey
Kia,Kia Seltos,Kia Seltos HTX,individual,petrol,automatic,first,suv,fwd,2024,7893,"1,730,237",16.26 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,automatic,first,hatchback,fwd,2024,5393,"883,794",16.00 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,individual,petrol,automatic,first,suv,fwd,2024,7063,"2,273,250",17.55 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2023,7572,"1,181,030",20.08 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,automatic,first,suv,fwd,2024,5534,"1,632,356",17.49 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2024,6779,"1,772,469",15.76 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2024,5164,"925,670",20.81 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,manual,first,suv,fwd,2023,20327,"2,147,704",19.35 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,individual,diesel,manual,first,suv,fwd,2024,3965,"2,702,264",18.43 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2023,22046,"865,587",21.93 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,manual,first,muv,fwd,2024,9597,"1,373,012",18.90 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,automatic,first,muv,fwd,2024,4274,"2,845,143",20.35 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,manual,first,suv,fwd,2024,4108,"2,592,591",20.98 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,automatic,first,suv,fwd,2023,22266,"594,368",20.37 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,White
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,automatic,first,suv,fwd,2024,8159,"615,550",20.36 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Brezza,Maruti Brezza LXi,individual,petrol,manual,first,suv,fwd,2023,12385,"1,089,120",19.63 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,manual,first,suv,fwd,2024,4159,"1,644,758",16.19 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2023,13591,"1,139,866",16.87 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2024,2311,"648,739",15.70 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Fronx,Maruti Fronx Alpha,individual,petrol,manual,second,suv,fwd,2023,10406,"892,994",17.10 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,2991,"988,076",17.01 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,automatic,first,suv,fwd,2024,3464,"1,490,216",20.02 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,manual,first,suv,fwd,2024,4930,"997,633",16.47 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,automatic,first,suv,fwd,2024,5468,"2,567,380",16.40 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,individual,petrol,manual,first,suv,fwd,2024,8101,"1,505,781",19.39 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Kia,Kia Seltos,Kia Seltos HTX+,dealer,petrol,automatic,first,suv,fwd,2023,10008,"1,444,769",16.88 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,automatic,first,suv,fwd,2024,6968,"1,593,593",16.40 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Tata,Tata Safari,Tata Safari Accomplished,individual,diesel,automatic,first,suv,fwd,2023,13930,"1,962,166",17.23 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,individual,diesel,automatic,first,suv,fwd,2023,14752,"2,254,809",19.81 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Tata,Tata Nexon,Tata Nexon Fearless,individual,petrol,manual,first,suv,fwd,2023,18374,"846,680",18.92 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2023,9386,"2,376,272",19.61 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,individual,petrol,manual,first,suv,fwd,2024,5764,"2,232,834",17.09 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,automatic,first,muv,fwd,2024,5332,"3,076,160",21.60 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,automatic,first,suv,fwd,2023,17462,"1,332,848",19.65 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,automatic,first,suv,fwd,2024,5578,"1,395,435",17.31 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2023,27276,"2,319,781",15.75 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2024,3724,"968,003",17.22 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Maruti,Maruti Swift,Maruti Swift ZXi,individual,petrol,automatic,first,hatchback,fwd,2024,3938,"986,128",18.33 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Kia,Kia Seltos,Kia Seltos HTE,individual,petrol,manual,first,suv,fwd,2023,11884,"1,487,019",19.83 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,individual,petrol,manual,first,suv,fwd,2024,3889,"1,462,017",18.74 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
